Schedule,FPR,TPR
Nonconvex Only,0.15151515151515152,0.35759727759985155
Nonconvex Only,0.16161616161616163,0.38194347469704837
Nonconvex Only,0.17171717171717174,0.39908120529346275
Nonconvex Only,0.18181818181818182,0.4172307862090011
Nonconvex Only,0.19191919191919193,0.4263617661927747
Nonconvex Only,0.20202020202020204,0.43942210817468536
Nonconvex Only,0.21212121212121213,0.4802922056785833
Nonconvex Only,0.22222222222222224,0.4863214907776358
Nonconvex Only,0.23232323232323235,0.48772951036747364
Nonconvex Only,0.24242424242424243,0.4956841014894941
Nonconvex Only,0.25252525252525254,0.5069161648244768
Nonconvex Only,0.26262626262626265,0.5127242456325576
Nonconvex Only,0.27272727272727276,0.5304024686073965
Nonconvex Only,0.2828282828282829,0.5335402291919655
Nonconvex Only,0.29292929292929293,0.5420471827903446
Nonconvex Only,0.30303030303030304,0.5469902302865834
Nonconvex Only,0.31313131313131315,0.5507082616641893
Nonconvex Only,0.32323232323232326,0.5540275689588605
Nonconvex Only,0.33333333333333337,0.5577245565654227
Nonconvex Only,0.3434343434343435,0.5736868120266834
Nonconvex Only,0.3535353535353536,0.5740099309224973
Nonconvex Only,0.36363636363636365,0.5801939112486345
Nonconvex Only,0.37373737373737376,0.5858663196141323
Nonconvex Only,0.38383838383838387,0.5871041381791866
Nonconvex Only,0.393939393939394,0.5965302223793151
Nonconvex Only,0.4040404040404041,0.604222832765015
Nonconvex Only,0.4141414141414142,0.6145878601069926
Nonconvex Only,0.42424242424242425,0.6159896362665208
Nonconvex Only,0.43434343434343436,0.626014301523744
Nonconvex Only,0.4444444444444445,0.6353870992686348
Nonconvex Only,0.4545454545454546,0.6482871165666803
Nonconvex Only,0.4646464646464647,0.6561818534087853
Nonconvex Only,0.4747474747474748,0.6679521675493341
Nonconvex Only,0.48484848484848486,0.6731101301541053
Nonconvex Only,0.494949494949495,0.6760513066246935
Nonconvex Only,0.5050505050505051,0.6906402817843833
Nonconvex Only,0.5151515151515152,0.7045306070254178
Nonconvex Only,0.5252525252525253,0.7049534400063904
Nonconvex Only,0.5353535353535354,0.7105930751553845
Nonconvex Only,0.5454545454545455,0.7179028062326617
Nonconvex Only,0.5555555555555556,0.742375554131388
Nonconvex Only,0.5656565656565657,0.7471347926532246
Nonconvex Only,0.5757575757575758,0.7492624522276926
Nonconvex Only,0.5858585858585859,0.7592111043457928
Nonconvex Only,0.595959595959596,0.7699246225061194
Nonconvex Only,0.6060606060606061,0.7769577194328334
Nonconvex Only,0.6161616161616162,0.7819148797755506
Nonconvex Only,0.6262626262626263,0.7819148797755506
Nonconvex Only,0.6363636363636365,0.7917257544800425
Nonconvex Only,0.6464646464646465,0.7917257544800425
Nonconvex Only,0.6565656565656566,0.7968837170848134
Nonconvex Only,0.6666666666666667,0.8309352939716275
Nonconvex Only,0.6767676767676768,0.8337130717494053
Nonconvex Only,0.686868686868687,0.8415614528647953
Nonconvex Only,0.696969696969697,0.8553388490286048
Nonconvex Only,0.7070707070707072,0.8581166268063827
Nonconvex Only,0.7171717171717172,0.863187230143995
Nonconvex Only,0.7272727272727273,0.8727438302869384
Nonconvex Only,0.7373737373737375,0.8886503469372442
Nonconvex Only,0.7474747474747475,0.8886503469372442
Nonconvex Only,0.7575757575757577,0.898009025259307
Nonconvex Only,0.7676767676767677,0.9053260984300389
Nonconvex Only,0.7777777777777778,0.9129184376913246
Nonconvex Only,0.787878787878788,0.919301416414729
Nonconvex Only,0.797979797979798,0.9297350207507724
Nonconvex Only,0.8080808080808082,0.9320606021461211
Nonconvex Only,0.8181818181818182,0.9363159212950573
Nonconvex Only,0.8282828282828284,0.9453177038262515
Nonconvex Only,0.8383838383838385,0.9550722257900759
Nonconvex Only,0.8484848484848485,0.9648831004945675
Nonconvex Only,0.8585858585858587,0.9648831004945675
Nonconvex Only,0.8686868686868687,0.9697611492750553
Nonconvex Only,0.8787878787878789,0.9697611492750553
Nonconvex Only,0.888888888888889,0.9727023257456437
Nonconvex Only,0.8989898989898991,0.9757326287759465
Nonconvex Only,0.9090909090909092,0.9799879479248828
Nonconvex Only,0.9191919191919192,0.9799879479248828
Nonconvex Only,0.9292929292929294,0.9824269723151268
Nonconvex Only,0.9393939393939394,0.989712594494366
Nonconvex Only,0.9494949494949496,0.989712594494366
Nonconvex Only,0.9595959595959597,0.989712594494366
Nonconvex Only,0.9696969696969697,0.989712594494366
Nonconvex Only,0.9797979797979799,0.9972222222222221
Nonconvex Only,0.98989898989899,0.9972222222222221
Nonconvex Only,1.0,1.0
Hybrid,0.0,0.09850624228454302
Hybrid,0.010101010101010102,0.09850624228454302
Hybrid,0.020202020202020204,0.09850624228454302
Hybrid,0.030303030303030304,0.11670199960096786
Hybrid,0.04040404040404041,0.13159561662224445
Hybrid,0.05050505050505051,0.17600018865839545
Hybrid,0.06060606060606061,0.1961380390855255
Hybrid,0.07070707070707072,0.23240848646971263
Hybrid,0.08080808080808081,0.24292831894076464
Hybrid,0.09090909090909091,0.28701390513421815
Hybrid,0.10101010101010102,0.2917731436560546
