Schedule,FPR,TPR
Nonconvex Only,0.15151515151515152,0.23880023840611173
Nonconvex Only,0.16161616161616163,0.25567889011932227
Nonconvex Only,0.17171717171717174,0.2571745451995362
Nonconvex Only,0.18181818181818182,0.27201195112150095
Nonconvex Only,0.19191919191919193,0.2889463069345332
Nonconvex Only,0.20202020202020204,0.2933286722543985
Nonconvex Only,0.21212121212121213,0.2945071234328497
Nonconvex Only,0.22222222222222224,0.30167809788323596
Nonconvex Only,0.23232323232323235,0.31105309788323593
Nonconvex Only,0.24242424242424243,0.3113665775070604
Nonconvex Only,0.25252525252525254,0.3326862652567685
Nonconvex Only,0.26262626262626265,0.36540233662879595
Nonconvex Only,0.27272727272727276,0.37615107423536126
Nonconvex Only,0.2828282828282829,0.3780211860114292
Nonconvex Only,0.29292929292929293,0.38263355842944424
Nonconvex Only,0.30303030303030304,0.4005123062518014
Nonconvex Only,0.31313131313131315,0.41554381088802794
Nonconvex Only,0.32323232323232326,0.4185014518878907
Nonconvex Only,0.33333333333333337,0.42458409288775345
Nonconvex Only,0.3434343434343435,0.4316318777504874
Nonconvex Only,0.3535353535353536,0.4341267808544572
Nonconvex Only,0.36363636363636365,0.4478838364160663
Nonconvex Only,0.37373737373737376,0.46317982493314436
Nonconvex Only,0.38383838383838387,0.47058152970366596
Nonconvex Only,0.393939393939394,0.47485823447418757
Nonconvex Only,0.4040404040404041,0.48393776342986483
Nonconvex Only,0.4141414141414142,0.5093002652151297
Nonconvex Only,0.42424242424242425,0.5119069774992615
Nonconvex Only,0.43434343434343436,0.528306793231669
Nonconvex Only,0.4444444444444445,0.5309135055158005
Nonconvex Only,0.4545454545454546,0.5554566075595979
Nonconvex Only,0.4646464646464647,0.5653313858998279
Nonconvex Only,0.4747474747474748,0.5704619192050377
Nonconvex Only,0.48484848484848486,0.5773174246164511
Nonconvex Only,0.494949494949495,0.6147659156892046
Nonconvex Only,0.5050505050505051,0.6217835383631753
Nonconvex Only,0.5151515151515152,0.6343748907586029
Nonconvex Only,0.5252525252525253,0.6386329098206973
Nonconvex Only,0.5353535353535354,0.6489515349433976
Nonconvex Only,0.5454545454545455,0.6640735414737574
Nonconvex Only,0.5555555555555556,0.6806930480897879
Nonconvex Only,0.5656565656565657,0.6841557853998557
Nonconvex Only,0.5757575757575758,0.6995279394580496
Nonconvex Only,0.5858585858585859,0.7016873206260515
Nonconvex Only,0.595959595959596,0.7192878782646417
Nonconvex Only,0.6060606060606061,0.7214472594326435
Nonconvex Only,0.6161616161616162,0.7270386883508749
Nonconvex Only,0.6262626262626263,0.7363146902718611
Nonconvex Only,0.6363636363636365,0.7538293285564838
Nonconvex Only,0.6464646464646465,0.7695628985827654
Nonconvex Only,0.6565656565656566,0.782241689534883
Nonconvex Only,0.6666666666666667,0.7891458221388128
Nonconvex Only,0.6767676767676768,0.8027626218514119
Nonconvex Only,0.686868686868687,0.8050358306900595
Nonconvex Only,0.696969696969697,0.8065672103170506
Nonconvex Only,0.7070707070707072,0.8355846575163159
Nonconvex Only,0.7171717171717172,0.845315488553965
Nonconvex Only,0.7272727272727273,0.8468799787639831
Nonconvex Only,0.7373737373737375,0.849486135640668
Nonconvex Only,0.7474747474747475,0.8638079337784486
Nonconvex Only,0.7575757575757577,0.865038654968847
Nonconvex Only,0.7676767676767677,0.8659435371237292
Nonconvex Only,0.7777777777777778,0.8702259445311367
Nonconvex Only,0.787878787878788,0.8723934529486451
Nonconvex Only,0.797979797979798,0.87530705870316
Nonconvex Only,0.8080808080808082,0.8788892824558383
Nonconvex Only,0.8181818181818182,0.8915496097592367
Nonconvex Only,0.8282828282828284,0.8970860346138434
Nonconvex Only,0.8383838383838385,0.9019997551525638
Nonconvex Only,0.8484848484848485,0.9132266070044157
Nonconvex Only,0.8585858585858587,0.9312899691201972
Nonconvex Only,0.8686868686868687,0.936456214911443
Nonconvex Only,0.8787878787878789,0.9437057940360221
Nonconvex Only,0.888888888888889,0.9469781004333285
Nonconvex Only,0.8989898989898991,0.9570532840880575
Nonconvex Only,0.9090909090909092,0.9587109593252784
Nonconvex Only,0.9191919191919192,0.960368634562499
Nonconvex Only,0.9292929292929294,0.9740345848173989
Nonconvex Only,0.9393939393939394,0.9743712851540993
Nonconvex Only,0.9494949494949496,0.9743712851540993
Nonconvex Only,0.9595959595959597,0.9743712851540993
Nonconvex Only,0.9696969696969697,0.9743712851540993
Nonconvex Only,0.9797979797979799,0.9868773946360152
Nonconvex Only,0.98989898989899,0.9868773946360152
Nonconvex Only,1.0,1.0
Hybrid,0.0,0.0899706265692983
Hybrid,0.010101010101010102,0.09095266921800763
Hybrid,0.020202020202020204,0.09193471186671694
Hybrid,0.030303030303030304,0.1172271816840128
Hybrid,0.04040404040404041,0.1183264092538286
Hybrid,0.05050505050505051,0.12273982711364115
Hybrid,0.06060606060606061,0.13490065103917098
Hybrid,0.07070707070707072,0.14059649840168503
Hybrid,0.08080808080808081,0.17693334628666507
Hybrid,0.09090909090909091,0.1961866431441286
Hybrid,0.10101010101010102,0.20103197142695692
Hybrid,0.11111111111111112,0.22275703455827003
Hybrid,0.12121212121212122,0.2420684134332265
Hybrid,0.13131313131313133,0.24567315698947864
Hybrid,0.14141414141414144,0.24885176418209448
Hybrid,0.15151515151515152,0.25236707171141065
Hybrid,0.16161616161616163,0.26199910202411625
Hybrid,0.17171717171717174,0.268511702746804
Hybrid,0.18181818181818182,0.2708899451807217
Hybrid,0.19191919191919193,0.28144755993828147
Hybrid,0.20202020202020204,0.2827636724523107
Hybrid,0.21212121212121213,0.3050257503015098
Hybrid,0.22222222222222224,0.30690851136430647
Hybrid,0.23232323232323235,0.3246390888263902
Hybrid,0.24242424242424243,0.33038609626219223
Hybrid,0.25252525252525254,0.34103178886768765
Hybrid,0.26262626262626265,0.35965035537347634
Hybrid,0.27272727272727276,0.3677185653730262
Hybrid,0.2828282828282829,0.3912229205051159
Hybrid,0.29292929292929293,0.39797918042229535
Hybrid,0.30303030303030304,0.4228354279066263
Hybrid,0.31313131313131315,0.45604249861369694
Hybrid,0.32323232323232326,0.45856775113894954
Hybrid,0.33333333333333337,0.46213467033086875
Hybrid,0.3434343434343435,0.46275020063389904
Hybrid,0.3535353535353536,0.46336573093692934
Hybrid,0.36363636363636365,0.47013656427026274
Hybrid,0.37373737373737376,0.470752094573293
Hybrid,0.38383838383838387,0.4927248135816275
Hybrid,0.393939393939394,0.5194295487096312
Hybrid,0.4040404040404041,0.5209443807747479
Hybrid,0.4141414141414142,0.5381544718818978
Hybrid,0.42424242424242425,0.5392545997199936
Hybrid,0.43434343434343436,0.5539977869397851
Hybrid,0.4444444444444445,0.560060418604021
Hybrid,0.4545454545454546,0.5658092737887281
Hybrid,0.4646464646464647,0.5699592292254482
Hybrid,0.4747474747474748,0.5729895322557512
Hybrid,0.48484848484848486,0.5762153387073641
Hybrid,0.494949494949495,0.5901881275984537
Hybrid,0.5050505050505051,0.5948975310006677
Hybrid,0.5151515151515152,0.5964615095662802
Hybrid,0.5252525252525253,0.6035887104882839
Hybrid,0.5353535353535354,0.605535070745576
Hybrid,0.5454545454545455,0.60804961282105
Hybrid,0.5555555555555556,0.6267637856122839
Hybrid,0.5656565656565657,0.6353087257544462
Hybrid,0.5757575757575758,0.6499019532308153
Hybrid,0.5858585858585859,0.6521686679975301
Hybrid,0.595959595959596,0.6605015592348332
Hybrid,0.6060606060606061,0.6674610349443089
Hybrid,0.6161616161616162,0.6758865600365007
Hybrid,0.6262626262626263,0.6933321961056345
Hybrid,0.6363636363636365,0.6965438174545108
Hybrid,0.6464646464646465,0.699755438803387
Hybrid,0.6565656565656566,0.7147173907830493
Hybrid,0.6666666666666667,0.7215814165662445
Hybrid,0.6767676767676768,0.7365866848815943
Hybrid,0.686868686868687,0.7411238950059256
Hybrid,0.696969696969697,0.7445419591247473
Hybrid,0.7070707070707072,0.7529516714402155
Hybrid,0.7171717171717172,0.7720736654324356
Hybrid,0.7272727272727273,0.8022961968182966
Hybrid,0.7373737373737375,0.8078685145833558
Hybrid,0.7474747474747475,0.8229049589081298
Hybrid,0.7575757575757577,0.8411611002026007
Hybrid,0.7676767676767677,0.8498528475576776
Hybrid,0.7777777777777778,0.8642720079318342
Hybrid,0.787878787878788,0.8656076269537714
Hybrid,0.797979797979798,0.8689188206883521
Hybrid,0.8080808080808082,0.8796584656013844
Hybrid,0.8181818181818182,0.8813177233090291
Hybrid,0.8282828282828284,0.8892269810166737
Hybrid,0.8383838383838385,0.8943345145863877
Hybrid,0.8484848484848485,0.9113346813849417
Hybrid,0.8585858585858587,0.9203984439108842
Hybrid,0.8686868686868687,0.9235258141160532
Hybrid,0.8787878787878789,0.9376222071943012
Hybrid,0.888888888888889,0.9422465758811699
Hybrid,0.8989898989898991,0.956214378911473
Hybrid,0.9090909090909092,0.9580609698205638
Hybrid,0.9191919191919192,0.9710186718407657
Hybrid,0.9292929292929294,0.9722828254738711
Hybrid,0.9393939393939394,0.9735861816159368
Hybrid,0.9494949494949496,0.9812897137604514
Hybrid,0.9595959595959597,0.9825180281852468
Hybrid,0.9696969696969697,0.9836811748029388
Hybrid,0.9797979797979799,0.986167425383031
Hybrid,0.98989898989899,0.9897970747604811
Hybrid,1.0,1.0
